Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC47,OUT017,3624.1058505220462
NCR41,OUT035,1674.349254053236
DRG49,OUT035,3913.4476038662797
FDC52,OUT027,3894.603804957206
FDY13,OUT046,1276.9689188702816
FDY35,OUT013,915.8285060569307
FDI35,OUT017,2960.6368349259706
NCU18,OUT049,2342.630963122251
FDY33,OUT018,2273.201297867001
FDC15,OUT027,3895.3123898934896
FDU01,OUT049,3082.5097281564595
NCU42,OUT046,2650.156888648164
NCV29,OUT018,2512.732021311834
NCY30,OUT017,2959.982470997533
FDQ46,OUT049,1913.0945804426638
FDG58,OUT027,3895.0606737330477
FDK33,OUT017,3446.548753172123
NCD07,OUT045,1756.652065149465
NCX29,OUT027,3699.261649927388
NCT42,OUT013,2382.2837082161277
DRN59,OUT035,948.0167681826268
FDI44,OUT035,1465.350143390516
FDA45,OUT049,2867.5663693608885
FDP31,OUT045,1088.444837617962
FDY01,OUT046,1874.2015536922431
FDT09,OUT018,1921.9124976175215
DRH03,OUT027,2974.050207012801
FDA36,OUT018,2682.497330391175
NCF31,OUT017,2514.3089967550295
FDG14,OUT049,2548.1904585180637
FDG28,OUT027,5255.859874286134
FDU14,OUT049,3974.3028500453966
FDY47,OUT019,277.6410696736931
FDI56,OUT049,1604.5953567263805
DRD01,OUT013,1058.2901272256622
FDM22,OUT046,1015.6800257938505
FDH33,OUT013,806.1190529789501
DRZ24,OUT013,1906.8063733416118
NCQ38,OUT046,1707.0368517346758
FDO16,OUT027,2848.951686969096
FDU07,OUT027,3804.067224551221
NCB07,OUT013,3053.2156327513017
FDU48,OUT045,2070.677503858485
NCM43,OUT045,2539.136910731932
FDR31,OUT010,477.4442687769962
DRK49,OUT018,485.86409650239165
NCI30,OUT010,1891.2851961255456
DRD60,OUT017,2935.473514455111
NCG19,OUT046,3591.5948980924004
FDH12,OUT035,1864.0621203508324
FDM32,OUT035,1664.4357517254268
FDM27,OUT035,2628.2187787986018
NCU53,OUT027,4016.9563628576116
NCQ18,OUT046,1583.4188645225074
FDS10,OUT013,2857.058396272112
FDB33,OUT027,3943.712059634531
FDI12,OUT013,1500.6283829248794
NCW42,OUT013,3454.653936541189
NCC06,OUT018,1793.7615499003145
FDW02,OUT017,2170.502748485485
NCD43,OUT017,1793.7506507598994
FDM57,OUT018,1168.996020141792
FDA58,OUT017,3746.909297591484
FDK56,OUT046,2868.8594684072355
FDP52,OUT045,3566.361191491098
FDW20,OUT018,1741.155285808433
FDS52,OUT049,1776.749254125511
NCT29,OUT018,1649.0057833972273
NCL54,OUT013,2751.19078653715
FDC05,OUT045,3073.984942677342
FDF34,OUT035,3278.409530159693
FDP03,OUT027,3472.943069169908
FDD32,OUT010,-434.4505768399731
FDZ10,OUT045,1993.9399995433134
FDZ40,OUT035,1122.3963525441545
FDD51,OUT018,516.6908408515726
NCY30,OUT019,946.5225128342406
FDP58,OUT017,3467.847346415847
FDV49,OUT017,4193.470258837231
FDY24,OUT019,-941.372948874879
NCO55,OUT017,1823.9188677395125
FDR13,OUT017,2050.362846686615
FDS51,OUT017,1189.7139975779821
FDP26,OUT045,1615.8048418602511
NCB54,OUT027,3480.87727345286
FDF32,OUT017,3166.5458795391773
FDN31,OUT018,2700.786913771585
DRM48,OUT017,765.5148622375236
FDN20,OUT049,2775.503983773764
DRL01,OUT046,3623.244746982693
FDV56,OUT049,1913.0969256332842
DRH13,OUT027,3174.4565178372754
FDA03,OUT017,2462.1273793855803
FDF47,OUT027,4894.181646105177
FDX32,OUT046,2355.1917781837583
FDX57,OUT049,1735.696890063729
NCA30,OUT045,2873.118827888992
FDO49,OUT013,974.9194416484189
FDL04,OUT019,-167.80036313159292
DRM48,OUT035,825.1720133677019
FDR16,OUT013,3368.3395710159375
NCC19,OUT018,2710.495468886506
NCE42,OUT045,3570.9096482473738
FDY24,OUT017,1090.8768399209455
FDH19,OUT049,2878.5713045227562
FDJ46,OUT013,2759.4005106592585
FDN45,OUT010,1587.3242280400868
FDY08,OUT035,2398.7722052657095
FDZ37,OUT035,1626.755755063699
NCT30,OUT045,777.8860070461772
DRY23,OUT018,526.9236785631028
NCZ30,OUT018,1682.233677915404
FDC44,OUT018,1542.3901521750859
FDB45,OUT035,1873.2528661931497
FDY04,OUT013,2669.558839057899
FDM27,OUT046,2525.920354241983
FDZ43,OUT017,3877.353616943533
FDT39,OUT019,601.46546029552
NCC06,OUT019,170.06455910456373
FDL15,OUT027,3876.9166421732475
FDL57,OUT017,4122.935497378636
FDU08,OUT046,1628.3466397487957
FDK40,OUT017,4159.584103077231
FDQ12,OUT010,1698.3633906983587
FDS48,OUT017,2506.1876625124255
FDP09,OUT045,3260.8590240410736
FDW21,OUT049,1775.0605104626839
FDY25,OUT035,2982.0668475866273
DRE13,OUT017,1524.2590931005877
FDV43,OUT019,-1076.4292785361285
FDD22,OUT045,1750.7464849776093
FDM46,OUT019,-369.8568008948897
NCO30,OUT010,1013.5279826405355
FDM25,OUT046,2774.996246729472
NCN41,OUT049,2068.8199825185975
FDU24,OUT045,1486.875061527221
FDZ50,OUT046,2918.300990287893
FDP45,OUT013,3979.4042654531195
NCM54,OUT045,1947.0108556224409
FDW10,OUT019,870.9125108073165
FDP20,OUT017,2162.722826913636
FDK32,OUT046,2436.60862110429
FDN52,OUT049,1590.4450480915193
FDM58,OUT045,1787.26520209027
FDZ46,OUT027,3225.5713282307606
NCA18,OUT018,1609.5973540141679
FDD35,OUT046,1959.5496418915563
NCK31,OUT035,1027.9855964873914
FDI40,OUT027,3105.6181174778962
FDT50,OUT019,-242.28712763251667
NCT06,OUT046,2573.189495688004
FDT31,OUT035,3112.5250759868622
FDT45,OUT049,1049.2944197956795
FDT13,OUT045,2881.6575647022587
FDO50,OUT045,1430.126805897609
NCU18,OUT010,353.25052309004207
NCR54,OUT049,3114.9633747009048
NCO18,OUT018,2528.5246665039576
FDU09,OUT045,979.3510785136903
FDT13,OUT018,2683.869470102691
FDE09,OUT046,1833.3059261031517
NCK53,OUT019,-228.1924322797164
FDG45,OUT049,3413.440953068449
DRH15,OUT035,931.4975713600542
FDO21,OUT019,1680.8301184576665
FDD14,OUT027,4297.979926227337
FDC09,OUT046,1736.2367166925637
FDH45,OUT027,2263.6803143405796
FDV32,OUT046,1119.3853350415488
FDG12,OUT035,2099.113227210115
FDS32,OUT013,2328.784767887077
NCL55,OUT018,3573.0509968817355
DRE01,OUT035,3864.2169874837145
DRE15,OUT049,1387.3871486913945
NCL42,OUT045,3736.224320534575
FDP31,OUT013,1161.9884008858955
FDN33,OUT018,1304.9018318460603
FDZ59,OUT046,2637.5832059627087
FDE45,OUT010,931.7170442615121
FDJ07,OUT013,1961.6670586195594
FDQ45,OUT018,2670.2827697853127
FDM33,OUT027,4824.039690171043
FDO15,OUT010,-519.879384370056
FDM46,OUT013,1552.2680968235743
FDR03,OUT045,3190.146912832837
FDY49,OUT018,2422.854669517217
FDQ60,OUT045,1893.1457125231043
FDW10,OUT049,2873.029496728041
FDO51,OUT049,966.9287911132578
FDJ40,OUT018,1551.9973485984349
FDS20,OUT018,2597.0807126962845
FDU45,OUT013,1923.3271779213521
FDV02,OUT035,2814.6978870450143
FDN09,OUT046,3749.9537204915755
NCM55,OUT027,4327.740943355289
FDN23,OUT018,2074.7410184810738
FDY31,OUT010,450.2085101045551
FDW03,OUT010,-72.4203801589399
FDD14,OUT046,2856.4465218491882
FDV23,OUT017,2110.067474773323
DRI03,OUT045,2682.767346624479
FDN13,OUT035,1758.8482051068333
FDF45,OUT027,2527.5204648477265
FDU46,OUT035,1659.902434696214
FDB57,OUT049,3617.767588473223
FDV12,OUT049,1780.8452666320331
FDQ58,OUT013,2424.873672245987
NCA18,OUT017,1958.020084250712
FDH52,OUT049,1217.0359060082656
FDM24,OUT018,2151.7123178472766
NCP43,OUT027,4256.692458316629
NCO18,OUT019,906.7840279517679
FDM32,OUT017,1615.1951628050067
NCL07,OUT017,801.8355201841144
FDK03,OUT013,3992.601404867823
FDP59,OUT017,1831.480224992712
FDQ24,OUT049,3974.604689529102
FDQ16,OUT018,1532.9992584428562
FDU44,OUT013,2626.3319340125645
FDH28,OUT010,-1126.9730431551777
FDV28,OUT019,-1200.6081058872182
FDM22,OUT045,947.9048317784286
FDR56,OUT046,3097.6420990126903
FDV39,OUT049,3183.546040753554
FDU37,OUT019,-506.2554593686913
FDQ11,OUT010,2181.3183523407774
FDX02,OUT045,3412.86242134427
NCS42,OUT018,1242.9976161790162
FDY57,OUT027,3014.8700631256456
FDB21,OUT049,3819.707638948526
FDE28,OUT017,3682.5667883767796
FDQ55,OUT017,1994.7399937775829
FDA48,OUT049,3546.5897334169154
FDZ19,OUT045,2679.1758959254685
NCC43,OUT045,3797.5337907779626
NCV18,OUT046,1335.3616333727473
NCA42,OUT018,2216.540000792899
FDY45,OUT046,3949.4901743402097
NCC30,OUT045,2735.6455867996438
FDM57,OUT013,1506.8977422823812
FDL09,OUT010,774.8499612435254
FDB09,OUT027,3448.7555113464323
FDT44,OUT035,2054.291202582522
NCT06,OUT027,3995.36125205819
FDX26,OUT049,2976.6025205813735
FDK32,OUT013,2507.853207231589
DRA12,OUT046,2240.5557340082614
FDO46,OUT010,1114.5086027150555
FDE52,OUT013,1519.1171949899228
NCH42,OUT045,3497.043051737472
FDV08,OUT035,911.3748663967797
FDB47,OUT018,3019.274040978586
FDC28,OUT010,-107.05902359027982
FDD22,OUT046,1837.388682801336
FDS07,OUT027,3271.5142342946615
DRI13,OUT045,3300.952592147801
FDG32,OUT018,3175.4312664499944
FDU14,OUT017,3974.357373813826
FDD28,OUT019,-863.5343473333974
NCP41,OUT017,1880.0758094104456
FDS08,OUT049,2867.480820478285
FDX47,OUT045,2491.096193652868
FDC53,OUT019,-183.08310710176568
FDQ19,OUT035,3925.8699671290337
FDL14,OUT045,2453.041745372469
FDM33,OUT019,1545.529751985555
FDA51,OUT045,1789.4543607980438
FDZ27,OUT018,617.8500868763133
FDT04,OUT046,745.113338815992
DRC13,OUT049,2123.6492412256875
FDR16,OUT027,4791.908717572183
FDQ03,OUT027,5116.804555195458
FDE38,OUT035,2799.8801845587377
DRH23,OUT027,2382.2669890797865
FDT11,OUT019,1140.3272218007708
FDD09,OUT035,2973.961183574228
FDR40,OUT045,1369.1912077659697
FDX07,OUT017,3008.136799118481
FDR07,OUT035,1749.1510317052625
FDA51,OUT017,1966.6123766137202
FDT59,OUT019,1724.4349580823625
FDF20,OUT017,3170.5039650290355
FDR13,OUT045,1861.184430035212
FDY26,OUT049,3434.0255707516158
FDW04,OUT017,2214.5996471749404
FDK52,OUT017,3614.2038185304737
FDN60,OUT049,2589.7378894578974
FDM09,OUT019,864.2300017043142
FDP46,OUT049,1549.0845611612826
FDB50,OUT019,-573.160788800415
NCQ29,OUT049,4059.990354969478
FDP16,OUT027,5234.028163519497
FDX33,OUT018,2308.2185742593488
FDP07,OUT010,1234.3032445054014
FDN22,OUT046,3885.8312434093555
FDF39,OUT049,4192.6064250947475
FDS21,OUT017,1225.822937733772
NCM42,OUT013,1771.3912354418533
FDK50,OUT019,718.266815804265
DRF13,OUT027,3745.2447666146295
FDH35,OUT018,2322.9214344302077
FDP60,OUT018,1344.2432133873012
DRJ49,OUT027,3490.5195994250903
NCT42,OUT019,481.82765673244353
FDE38,OUT049,2758.0228647791732
FDI04,OUT049,3254.516982779425
NCH54,OUT045,2418.4230303352306
FDT56,OUT049,1174.120743946718
DRD15,OUT018,3325.4242003411246
FDV58,OUT013,3056.0141673907265
FDP21,OUT049,3095.2777342628365
FDH05,OUT013,3685.5920097426083
FDR10,OUT027,4000.4217869315967
NCP06,OUT045,2297.7530503074254
FDF33,OUT049,1848.1286810770184
DRK37,OUT013,2970.480830915443
DRH49,OUT045,1335.8893244760402
FDT58,OUT013,2678.2489857618516
FDD41,OUT018,1474.5376143259084
FDP40,OUT018,1584.457179593596
FDM51,OUT027,3140.7604525666643
FDO45,OUT010,-383.5200273963287
FDW33,OUT010,-154.28692155938415
FDY24,OUT045,924.1579232930435
FDB10,OUT010,1784.7055183664374
FDM40,OUT035,2373.1445972061974
NCI06,OUT017,2926.585851253408
FDW12,OUT019,470.42164777404946
FDX48,OUT027,3939.0364796820327
NCW05,OUT027,3127.6174665331214
FDX27,OUT017,1696.2833136456222
DRM37,OUT045,3007.075447144702
FDA38,OUT045,3697.2088074053922
FDR36,OUT046,779.8595724241347
FDZ45,OUT046,3104.128734729623
FDG05,OUT017,2630.6187178057635
FDK28,OUT013,4032.1392626760176
FDV47,OUT045,1370.8882643963827
FDN21,OUT045,2472.439925693682
FDP20,OUT027,3476.4692913653666
FDI35,OUT045,2798.165997500749
DRY23,OUT013,850.0606313851764
FDA56,OUT017,2100.6825551822953
FDB09,OUT013,2037.1439408277813
NCO26,OUT027,3296.739461676201
FDQ49,OUT018,2266.799456013711
FDI52,OUT027,3389.268830759646
FDZ44,OUT027,3343.0940839469117
FDZ09,OUT018,2326.2317234354405
FDY03,OUT049,1987.7488958584954
NCG42,OUT017,2161.386394321772
DRI13,OUT027,4803.7747188898575
FDQ32,OUT013,2111.8934924948962
FDW16,OUT035,1709.664086718613
FDU27,OUT046,862.5169781751508
FDR28,OUT010,754.0430750229244
FDQ49,OUT010,675.8180454778959
FDS37,OUT046,1890.93855098396
FDW26,OUT018,3200.622803859784
FDX12,OUT018,3504.0454085194365
NCP06,OUT013,2415.6120286331284
FDW45,OUT010,447.8363930799343
NCN30,OUT049,1654.062082813004
FDN24,OUT049,1043.5134498189268
NCL41,OUT027,2055.9174742583064
FDR02,OUT019,-54.0933847705636
FDD09,OUT010,967.8574317145163
FDS33,OUT010,-346.7645558031343
FDU22,OUT045,1860.8550434922636
FDI53,OUT013,2622.4647137213638
DRH01,OUT049,2840.7666802083463
FDX32,OUT013,2344.996605877653
NCP30,OUT018,465.9369494751367
FDB60,OUT045,3021.0965484658045
FDB14,OUT049,1675.5162447074808
NCP02,OUT035,1149.745562831444
FDJ10,OUT017,2373.4569262893046
FDG34,OUT046,1841.6375165600637
NCB18,OUT017,1552.19575158168
FDM16,OUT049,1411.3794007797678
FDW25,OUT018,1154.0688502612832
FDB35,OUT010,-315.48962706005295
DRN11,OUT013,2267.9330051297634
FDF41,OUT019,1947.9874302475916
FDH16,OUT045,1414.6172390842826
NCQ50,OUT018,3011.1584550727575
DRH23,OUT018,693.1737780348176
DRJ37,OUT013,2424.4122096420283
DRJ24,OUT027,4296.009560386767
FDY16,OUT035,3040.5990455224164
FDQ27,OUT045,1700.2497105442096
FDZ33,OUT045,2286.2898077240666
FDF29,OUT045,2103.8001747516546
FDA08,OUT049,2721.8133161172823
FDG31,OUT046,1128.8016682174043
FDE34,OUT019,1066.1782164240933
NCR30,OUT027,2652.620516733483
FDV33,OUT035,4177.0299562008695
DRZ24,OUT018,1650.8781180138924
NCL54,OUT035,2810.908495299512
FDR12,OUT049,2884.0703004971742
NCC54,OUT046,3712.623917446773
DRN59,OUT013,856.5306678035041
FDX50,OUT019,-66.2874587559071
FDV31,OUT027,4213.840782339437
NCA29,OUT027,4129.577040338583
FDW60,OUT049,2934.901547417036
FDX08,OUT017,2986.151844655999
DRD49,OUT013,3647.3743438695524
FDD33,OUT046,3555.0671501115994
FDW35,OUT013,844.871768961442
FDJ36,OUT017,1815.9681130044441
FDV51,OUT035,2783.376980343839
FDW36,OUT046,1741.8530530039175
FDH35,OUT046,2602.9311278690284
NCS30,OUT027,3484.633003250342
FDN49,OUT017,859.3003793390053
FDL08,OUT018,3530.892900783333
FDI09,OUT013,3765.9841628140707
FDP19,OUT018,1768.5480967437913
FDU21,OUT010,-1183.3534365909268
NCP41,OUT045,1689.404091330155
FDY10,OUT013,1877.8005249683354
FDP12,OUT018,478.84897447268764
NCN26,OUT049,1948.3575469485822
FDK44,OUT013,2764.7716776807247
FDC28,OUT049,1868.4987103530793
FDJ41,OUT027,5506.050096036326
NCT29,OUT035,2111.7929355963997
NCH42,OUT019,1669.186796617558
FDU60,OUT018,2410.6135818300886
FDS02,OUT045,2964.840058355561
FDC51,OUT046,2031.532725750819
FDU03,OUT013,2933.980943942196
FDX39,OUT045,3286.6188843975065
NCY05,OUT010,-1195.9289058120798
NCL06,OUT027,5411.16884958652
FDD32,OUT035,1536.419073600325
NCN41,OUT045,1903.4514812666112
NCX53,OUT049,2341.720814018878
FDU57,OUT019,550.9262798622574
FDQ23,OUT046,1713.9832958596733
FDQ52,OUT045,3779.6161147116104
FDC14,OUT045,744.9841200615297
FDY09,OUT035,2937.100996359795
FDQ28,OUT045,2462.2785524777646
FDV25,OUT046,3431.9737349310535
FDJ07,OUT035,2034.741298496691
DRB25,OUT049,1819.864199298977
FDK52,OUT019,1607.808812944121
FDY52,OUT027,2530.9618499958497
FDB28,OUT046,3083.8389355652857
FDT36,OUT035,812.7085649432759
FDV25,OUT017,3553.7106319534223
NCN07,OUT027,3508.535365632506
FDC57,OUT017,3179.7688836246157
FDQ03,OUT018,3433.7820224867087
FDU23,OUT017,2745.593053522786
NCX41,OUT035,3435.2548539272707
NCD06,OUT035,963.6773106188698
FDW08,OUT045,1645.1142304593252
NCU29,OUT017,2402.0847538806606
NCE06,OUT013,2555.5305085922387
FDV52,OUT010,42.80905039322579
FDB02,OUT017,2927.9065577471074
NCR18,OUT045,718.6040403882184
FDK16,OUT049,1648.3596959752854
NCQ29,OUT010,2064.3033912363962
FDZ01,OUT019,-95.49243015079458
FDW27,OUT035,2643.0768285536883
FDD17,OUT018,3430.455332987949
FDW39,OUT013,2836.6131923241833
DRH59,OUT045,1149.4180822161843
FDS52,OUT013,1730.686954048099
FDU40,OUT027,4497.142306891739
NCF54,OUT013,2756.864869511252
FDH46,OUT045,1674.6360055829623
NCP14,OUT049,1761.9097256465284
FDH50,OUT049,3026.837725958727
DRF15,OUT010,544.9587757178243
FDV27,OUT027,2940.7682905776687
NCJ06,OUT049,2034.2001682741043
FDN02,OUT018,2942.875405644472
FDQ51,OUT049,983.5764502325433
FDQ07,OUT017,3602.2252116570494
FDS45,OUT049,1880.6478637573018
NCJ06,OUT045,1885.1240909930748
FDD36,OUT035,2057.7647242295084
FDY25,OUT045,2799.980642998939
FDU52,OUT046,2448.9267790765816
DRK47,OUT017,3606.076545798793
NCL30,OUT017,2140.1744811809717
