Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM22,OUT046,876.32057979798
FDH33,OUT013,637.5735090128757
DRZ24,OUT013,1874.4309598591553
NCQ38,OUT046,1722.3316111731845
FDO16,OUT027,2513.079854666667
FDU07,OUT027,4117.317712631578
NCB07,OUT013,2880.9695613636377
FDU48,OUT045,2054.2157066202094
NCM43,OUT045,2811.181403212852
FDR31,OUT010,384.48867398374006
DRK49,OUT018,637.5735090128757
NCI30,OUT010,542.9755395973151
DRD60,OUT017,3389.2269793548357
NCG19,OUT046,3593.1412351254485
FDH12,OUT035,1722.3316111731845
FDM32,OUT035,1364.0491539906102
FDM27,OUT035,2539.394235877862
NCU53,OUT027,4117.317712631578
NCQ18,OUT046,1554.007075641026
FDS10,OUT013,2736.9684298755187
FDB33,OUT027,4117.317712631578
FDI12,OUT013,1248.2233455555563
NCW42,OUT013,3753.0000993630574
NCC06,OUT018,1936.508247826087
FDW02,OUT017,2202.2990201117295
NCD43,OUT017,1722.3316111731845
FDM57,OUT018,1248.2233455555563
FDA58,OUT017,3593.1412351254485
FDK56,OUT046,3389.2269793548357
FDP52,OUT045,4109.900606217618
FDW20,OUT018,1936.508247826087
FDS52,OUT049,1509.432312918662
NCT29,OUT018,1936.508247826087
NCL54,OUT013,2736.9684298755187
FDC05,OUT045,3087.507511282053
FDF34,OUT035,3087.507511282053
FDP03,OUT027,3175.335988157897
FDD32,OUT010,230.00859181286563
FDZ10,OUT045,2054.2157066202094
FDZ40,OUT035,876.32057979798
FDD51,OUT018,637.5735090128757
NCY30,OUT019,384.48867398374006
FDP58,OUT017,3593.1412351254485
FDV49,OUT017,4333.891515923566
FDY24,OUT019,130.33349056603774
NCO55,OUT017,1722.3316111731845
FDR13,OUT017,1874.4309598591553
FDS51,OUT017,876.32057979798
FDP26,OUT045,1722.3316111731845
NCB54,OUT027,3175.335988157897
FDF32,OUT017,3087.507511282053
FDN31,OUT018,3087.507511282053
DRM48,OUT017,552.5502107784429
FDN20,OUT049,2811.181403212852
DRL01,OUT046,3593.1412351254485
FDV56,OUT049,1509.432312918662
DRH13,OUT027,3175.335988157897
FDA03,OUT017,2539.394235877862
FDF47,OUT027,5669.163351428568
FDX32,OUT046,2539.394235877862
FDX57,OUT049,1509.432312918662
NCA30,OUT045,2880.9695613636377
FDO49,OUT013,754.5960957264964
FDL04,OUT019,230.00859181286563
DRM48,OUT035,552.5502107784429
FDR16,OUT013,3593.1412351254485
NCC19,OUT018,3087.507511282053
NCE42,OUT045,4109.900606217618
FDY24,OUT017,876.32057979798
FDH19,OUT049,2736.9684298755187
FDJ46,OUT013,2997.4076790419167
FDN45,OUT010,542.9755395973151
FDY08,OUT035,2054.2157066202094
FDZ37,OUT035,1364.0491539906102
NCT30,OUT045,754.5960957264964
DRY23,OUT018,637.5735090128757
NCZ30,OUT018,1936.508247826087
FDC44,OUT018,1874.4309598591553
FDB45,OUT035,1722.3316111731845
FDY04,OUT013,2346.6487869387774
FDM27,OUT046,2811.181403212852
FDZ43,OUT017,4109.900606217618
FDT39,OUT019,384.48867398374006
NCC06,OUT019,286.41777051282054
FDL15,OUT027,4117.317712631578
FDL57,OUT017,4333.891515923566
FDU08,OUT046,1554.007075641026
FDK40,OUT017,4105.140110975611
FDQ12,OUT010,542.9755395973151
FDS48,OUT017,2539.394235877862
FDP09,OUT045,3753.0000993630574
FDW21,OUT049,1509.432312918662
FDY25,OUT035,3389.2269793548357
DRE13,OUT017,1443.524701863354
FDV43,OUT019,130.33349056603774
FDD22,OUT045,1722.3316111731845
FDM46,OUT019,230.00859181286563
NCO30,OUT010,542.9755395973151
FDM25,OUT046,2997.4076790419167
NCN41,OUT049,2054.2157066202094
FDU24,OUT045,1364.0491539906102
FDZ50,OUT046,3389.2269793548357
FDP45,OUT013,4333.891515923566
NCM54,OUT045,2054.2157066202094
FDW10,OUT019,384.48867398374006
FDP20,OUT017,2054.2157066202094
FDK32,OUT046,2539.394235877862
FDN52,OUT049,1248.2233455555563
FDM58,OUT045,1722.3316111731845
FDZ46,OUT027,3175.335988157897
NCA18,OUT018,1874.4309598591553
FDD35,OUT046,2202.2990201117295
NCK31,OUT035,754.5960957264964
FDI40,OUT027,2513.079854666667
FDT50,OUT019,230.00859181286563
NCT06,OUT046,2811.181403212852
FDT31,OUT035,2880.9695613636377
FDT45,OUT049,876.32057979798
FDT13,OUT045,3087.507511282053
FDO50,OUT045,1364.0491539906102
NCU18,OUT010,286.41777051282054
NCR54,OUT049,3087.507511282053
NCO18,OUT018,2736.9684298755187
FDU09,OUT045,876.32057979798
FDT13,OUT018,3087.507511282053
FDE09,OUT046,1722.3316111731845
NCK53,OUT019,230.00859181286563
FDG45,OUT049,3593.1412351254485
DRH15,OUT035,637.5735090128757
FDO21,OUT019,542.9755395973151
FDD14,OUT027,5669.163351428568
FDC09,OUT046,1722.3316111731845
FDH45,OUT027,1378.2631852760746
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,1874.4309598591553
FDS32,OUT013,1936.508247826087
NCL55,OUT018,3327.952582926828
DRE01,OUT035,3593.1412351254485
DRE15,OUT049,1248.2233455555563
NCL42,OUT045,4109.900606217618
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1248.2233455555563
FDZ59,OUT046,2384.015126168224
FDE45,OUT010,384.48867398374006
FDJ07,OUT013,1874.4309598591553
FDQ45,OUT018,3389.2269793548357
FDM33,OUT027,5669.163351428568
FDO15,OUT010,130.33349056603774
FDM46,OUT013,1443.524701863354
FDR03,OUT045,3753.0000993630574
FDY49,OUT018,2346.6487869387774
FDQ60,OUT045,1874.4309598591553
FDW10,OUT049,2736.9684298755187
FDO51,OUT049,637.5735090128757
FDJ40,OUT018,1509.432312918662
FDS20,OUT018,3389.2269793548357
FDU45,OUT013,1874.4309598591553
FDV02,OUT035,2811.181403212852
FDN09,OUT046,4109.900606217618
NCM55,OUT027,5669.163351428568
FDN23,OUT018,2346.6487869387774
FDY31,OUT010,384.48867398374006
FDW03,OUT010,230.00859181286563
FDD14,OUT046,2880.9695613636377
FDV23,OUT017,2054.2157066202094
DRI03,OUT045,2736.9684298755187
FDN13,OUT035,1554.007075641026
FDF45,OUT027,1378.2631852760746
FDU46,OUT035,1364.0491539906102
FDB57,OUT049,3753.0000993630574
FDV12,OUT049,1509.432312918662
FDQ58,OUT013,2346.6487869387774
NCA18,OUT017,1874.4309598591553
FDH52,OUT049,876.32057979798
FDM24,OUT018,2346.6487869387774
NCP43,OUT027,5669.163351428568
NCO18,OUT019,384.48867398374006
FDM32,OUT017,1364.0491539906102
NCL07,OUT017,552.5502107784429
FDK03,OUT013,4333.891515923566
FDP59,OUT017,1722.3316111731845
FDQ24,OUT049,4105.140110975611
FDQ16,OUT018,1509.432312918662
FDU44,OUT013,2346.6487869387774
FDH28,OUT010,130.33349056603774
FDV28,OUT019,130.33349056603774
FDM22,OUT045,876.32057979798
FDR56,OUT046,3087.507511282053
FDV39,OUT049,3087.507511282053
FDU37,OUT019,130.33349056603774
FDQ11,OUT010,542.9755395973151
FDX02,OUT045,3753.0000993630574
NCS42,OUT018,1248.2233455555563
FDY57,OUT027,2513.079854666667
FDB21,OUT049,3593.1412351254485
FDE28,OUT017,3593.1412351254485
FDQ55,OUT017,1874.4309598591553
FDA48,OUT049,3593.1412351254485
FDZ19,OUT045,2997.4076790419167
NCC43,OUT045,4105.140110975611
NCV18,OUT046,1443.524701863354
NCA42,OUT018,2346.6487869387774
FDY45,OUT046,4105.140110975611
NCC30,OUT045,2736.9684298755187
FDM57,OUT013,1443.524701863354
FDL09,OUT010,384.48867398374006
FDB09,OUT027,3175.335988157897
FDT44,OUT035,1874.4309598591553
NCT06,OUT027,4117.317712631578
FDX26,OUT049,3389.2269793548357
FDK32,OUT013,2346.6487869387774
DRA12,OUT046,2202.2990201117295
FDO46,OUT010,542.9755395973151
FDE52,OUT013,1248.2233455555563
NCH42,OUT045,4109.900606217618
FDV08,OUT035,637.5735090128757
FDB47,OUT018,3327.952582926828
FDC28,OUT010,230.00859181286563
FDD22,OUT046,1874.4309598591553
FDS07,OUT027,3175.335988157897
DRI13,OUT045,3753.0000993630574
FDG32,OUT018,3327.952582926828
FDU14,OUT017,4105.140110975611
FDD28,OUT019,130.33349056603774
NCP41,OUT017,1722.3316111731845
FDS08,OUT049,2736.9684298755187
FDX47,OUT045,2384.015126168224
FDC53,OUT019,230.00859181286563
FDQ19,OUT035,4109.900606217618
FDL14,OUT045,2384.015126168224
FDM33,OUT019,542.9755395973151
FDA51,OUT045,1874.4309598591553
FDZ27,OUT018,754.5960957264964
FDT04,OUT046,637.5735090128757
DRC13,OUT049,2202.2990201117295
FDR16,OUT027,5669.163351428568
FDQ03,OUT027,5669.163351428568
FDE38,OUT035,2384.015126168224
DRH23,OUT027,1378.2631852760746
FDT11,OUT019,542.9755395973151
FDD09,OUT035,2736.9684298755187
FDR40,OUT045,1364.0491539906102
FDX07,OUT017,2880.9695613636377
FDR07,OUT035,1554.007075641026
FDA51,OUT017,1874.4309598591553
FDT59,OUT019,542.9755395973151
FDF20,OUT017,3087.507511282053
FDR13,OUT045,1874.4309598591553
FDY26,OUT049,3753.0000993630574
FDW04,OUT017,2054.2157066202094
FDK52,OUT017,3593.1412351254485
FDN60,OUT049,2811.181403212852
FDM09,OUT019,384.48867398374006
FDP46,OUT049,1248.2233455555563
FDB50,OUT019,130.33349056603774
NCQ29,OUT049,4105.140110975611
FDP16,OUT027,5669.163351428568
FDX33,OUT018,2346.6487869387774
FDP07,OUT010,542.9755395973151
FDN22,OUT046,4105.140110975611
FDF39,OUT049,4105.140110975611
FDS21,OUT017,876.32057979798
NCM42,OUT013,1722.3316111731845
FDK50,OUT019,384.48867398374006
DRF13,OUT027,4117.317712631578
FDH35,OUT018,2346.6487869387774
FDP60,OUT018,1509.432312918662
DRJ49,OUT027,3175.335988157897
NCT42,OUT019,384.48867398374006
FDE38,OUT049,2384.015126168224
FDI04,OUT049,3087.507511282053
NCH54,OUT045,2811.181403212852
FDT56,OUT049,876.32057979798
DRD15,OUT018,3327.952582926828
FDV58,OUT013,2880.9695613636377
FDP21,OUT049,3087.507511282053
FDH05,OUT013,3593.1412351254485
FDR10,OUT027,4117.317712631578
NCP06,OUT045,2539.394235877862
FDF33,OUT049,1509.432312918662
DRK37,OUT013,3087.507511282053
DRH49,OUT045,1364.0491539906102
FDT58,OUT013,2346.6487869387774
FDD41,OUT018,1509.432312918662
FDP40,OUT018,1509.432312918662
FDM51,OUT027,2513.079854666667
FDO45,OUT010,230.00859181286563
FDW33,OUT010,230.00859181286563
FDY24,OUT045,876.32057979798
FDB10,OUT010,542.9755395973151
FDM40,OUT035,2054.2157066202094
NCI06,OUT017,3389.2269793548357
FDW12,OUT019,384.48867398374006
FDX48,OUT027,4117.317712631578
NCW05,OUT027,3175.335988157897
FDX27,OUT017,1554.007075641026
DRM37,OUT045,3087.507511282053
FDA38,OUT045,4109.900606217618
FDR36,OUT046,637.5735090128757
FDZ45,OUT046,3087.507511282053
FDG05,OUT017,2811.181403212852
FDK28,OUT013,4333.891515923566
FDV47,OUT045,1364.0491539906102
FDN21,OUT045,2811.181403212852
FDP20,OUT027,3175.335988157897
FDI35,OUT045,3389.2269793548357
DRY23,OUT013,637.5735090128757
FDA56,OUT017,2202.2990201117295
FDB09,OUT013,1936.508247826087
NCO26,OUT027,3175.335988157897
FDQ49,OUT018,2346.6487869387774
FDI52,OUT027,3175.335988157897
FDZ44,OUT027,3175.335988157897
FDZ09,OUT018,2346.6487869387774
FDY03,OUT049,1874.4309598591553
NCG42,OUT017,2202.2990201117295
DRI13,OUT027,5669.163351428568
FDQ32,OUT013,1936.508247826087
FDW16,OUT035,1443.524701863354
FDU27,OUT046,754.5960957264964
FDR28,OUT010,384.48867398374006
FDQ49,OUT010,384.48867398374006
FDS37,OUT046,1874.4309598591553
FDW26,OUT018,3327.952582926828
FDX12,OUT018,3327.952582926828
NCP06,OUT013,2346.6487869387774
FDW45,OUT010,384.48867398374006
NCN30,OUT049,1509.432312918662
FDN24,OUT049,876.32057979798
NCL41,OUT027,1378.2631852760746
FDR02,OUT019,230.00859181286563
FDD09,OUT010,384.48867398374006
FDS33,OUT010,230.00859181286563
FDU22,OUT045,2054.2157066202094
FDI53,OUT013,2346.6487869387774
DRH01,OUT049,2736.9684298755187
FDX32,OUT013,1936.508247826087
NCP30,OUT018,637.5735090128757
FDB60,OUT045,3087.507511282053
FDB14,OUT049,1248.2233455555563
NCP02,OUT035,876.32057979798
FDJ10,OUT017,2054.2157066202094
FDG34,OUT046,1722.3316111731845
NCB18,OUT017,1443.524701863354
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1248.2233455555563
FDB35,OUT010,230.00859181286563
DRN11,OUT013,1936.508247826087
FDF41,OUT019,542.9755395973151
FDH16,OUT045,1364.0491539906102
NCQ50,OUT018,3327.952582926828
DRH23,OUT018,876.32057979798
DRJ37,OUT013,2346.6487869387774
DRJ24,OUT027,5669.163351428568
FDY16,OUT035,2880.9695613636377
FDQ27,OUT045,1722.3316111731845
FDZ33,OUT045,2539.394235877862
FDF29,OUT045,2202.2990201117295
FDA08,OUT049,2811.181403212852
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,542.9755395973151
NCR30,OUT027,1378.2631852760746
FDV33,OUT035,4105.140110975611
DRZ24,OUT018,1936.508247826087
NCL54,OUT035,2997.4076790419167
FDR12,OUT049,2997.4076790419167
NCC54,OUT046,3593.1412351254485
DRN59,OUT013,754.5960957264964
FDX50,OUT019,230.00859181286563
FDV31,OUT027,5669.163351428568
NCA29,OUT027,4117.317712631578
FDW60,OUT049,2736.9684298755187
FDX08,OUT017,3389.2269793548357
DRD49,OUT013,3593.1412351254485
FDD33,OUT046,3593.1412351254485
FDW35,OUT013,637.5735090128757
FDJ36,OUT017,1722.3316111731845
FDV51,OUT035,2811.181403212852
FDW36,OUT046,1722.3316111731845
FDH35,OUT046,2811.181403212852
NCS30,OUT027,3175.335988157897
FDN49,OUT017,637.5735090128757
FDL08,OUT018,3327.952582926828
FDI09,OUT013,3593.1412351254485
FDP19,OUT018,1936.508247826087
FDU21,OUT010,130.33349056603774
NCP41,OUT045,1722.3316111731845
FDY10,OUT013,1874.4309598591553
FDP12,OUT018,552.5502107784429
NCN26,OUT049,1874.4309598591553
FDK44,OUT013,2997.4076790419167
FDC28,OUT049,1509.432312918662
FDJ41,OUT027,5669.163351428568
NCT29,OUT035,2054.2157066202094
NCH42,OUT019,542.9755395973151
FDU60,OUT018,2346.6487869387774
FDS02,OUT045,3087.507511282053
FDC51,OUT046,2202.2990201117295
FDU03,OUT013,2880.9695613636377
FDX39,OUT045,3753.0000993630574
NCY05,OUT010,130.33349056603774
NCL06,OUT027,5669.163351428568
FDD32,OUT035,1364.0491539906102
NCN41,OUT045,2054.2157066202094
NCX53,OUT049,2202.2990201117295
FDU57,OUT019,384.48867398374006
FDQ23,OUT046,1722.3316111731845
FDQ52,OUT045,4333.891515923566
FDC14,OUT045,637.5735090128757
FDY09,OUT035,2736.9684298755187
FDQ28,OUT045,2539.394235877862
FDV25,OUT046,3753.0000993630574
FDJ07,OUT035,1874.4309598591553
DRB25,OUT049,1509.432312918662
FDK52,OUT019,542.9755395973151
FDY52,OUT027,1378.2631852760746
FDB28,OUT046,3087.507511282053
FDT36,OUT035,552.5502107784429
FDV25,OUT017,3753.0000993630574
NCN07,OUT027,3175.335988157897
FDC57,OUT017,2880.9695613636377
FDQ03,OUT018,3327.952582926828
FDU23,OUT017,2811.181403212852
NCX41,OUT035,3753.0000993630574
NCD06,OUT035,754.5960957264964
FDW08,OUT045,1722.3316111731845
NCU29,OUT017,2384.015126168224
NCE06,OUT013,2346.6487869387774
FDV52,OUT010,286.41777051282054
FDB02,OUT017,2736.9684298755187
NCR18,OUT045,637.5735090128757
FDK16,OUT049,1509.432312918662
NCQ29,OUT010,542.9755395973151
FDZ01,OUT019,230.00859181286563
FDW27,OUT035,2384.015126168224
FDD17,OUT018,3327.952582926828
FDW39,OUT013,2736.9684298755187
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1722.3316111731845
FDU40,OUT027,5669.163351428568
NCF54,OUT013,2997.4076790419167
FDH46,OUT045,1722.3316111731845
NCP14,OUT049,1509.432312918662
FDH50,OUT049,3389.2269793548357
DRF15,OUT010,384.48867398374006
FDV27,OUT027,2513.079854666667
NCJ06,OUT049,2202.2990201117295
FDN02,OUT018,3327.952582926828
FDQ51,OUT049,754.5960957264964
FDQ07,OUT017,3593.1412351254485
FDS45,OUT049,1509.432312918662
NCJ06,OUT045,2202.2990201117295
FDD36,OUT035,1874.4309598591553
FDY25,OUT045,3389.2269793548357
FDU52,OUT046,2384.015126168224
DRK47,OUT017,3593.1412351254485
NCL30,OUT017,2054.2157066202094
FDN22,OUT035,4105.140110975611
NCF30,OUT027,3175.335988157897
FDK03,OUT035,4333.891515923566
FDT45,OUT017,876.32057979798
NCC54,OUT027,5669.163351428568
FDP08,OUT018,2880.9695613636377
FDU44,OUT046,2811.181403212852
DRG39,OUT035,876.32057979798
FDU32,OUT049,2202.2990201117295
