Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCY42,OUT027,3175.335988157896
FDR07,OUT017,1554.0070756410257
FDN40,OUT045,2384.015126168223
FDB35,OUT027,2513.079854666667
FDA22,OUT017,2384.015126168223
NCL06,OUT046,4333.8915159235685
FDI35,OUT013,3389.226979354839
NCW42,OUT045,3753.000099363057
NCX06,OUT049,2736.9684298755183
FDC37,OUT027,3175.335988157896
FDZ14,OUT018,1936.5082478260867
DRG49,OUT049,3593.141235125448
NCG06,OUT045,4105.140110975608
DRC36,OUT045,2997.4076790419167
FDV21,OUT019,286.4177705128203
FDB53,OUT046,2539.3942358778604
DRP47,OUT019,542.9755395973152
FDA14,OUT013,2346.648786938777
DRC24,OUT035,2539.3942358778604
FDW21,OUT018,1509.4323129186587
NCH29,OUT046,1554.0070756410257
FDU58,OUT013,3087.5075112820473
FDY27,OUT017,2736.9684298755183
FDV56,OUT035,1722.331611173186
FDT59,OUT046,4109.900606217616
FDB23,OUT046,3753.000099363057
FDR49,OUT045,754.5960957264964
FDB03,OUT010,542.9755395973152
FDN39,OUT045,2811.181403212851
FDX02,OUT027,5669.16335142857
FDQ16,OUT027,3175.335988157896
FDU35,OUT018,1509.4323129186587
NCT29,OUT013,1936.5082478260867
FDZ27,OUT046,754.5960957264964
FDN57,OUT017,2054.2157066202094
FDA03,OUT018,2346.648786938777
FDZ36,OUT045,3389.226979354839
NCU05,OUT013,1248.2233455555545
FDT39,OUT018,2346.648786938777
FDK60,OUT017,1554.0070756410257
FDZ25,OUT017,2811.181403212851
FDG12,OUT046,2202.2990201117304
DRB01,OUT019,542.9755395973152
NCC43,OUT027,5669.16335142857
FDX13,OUT019,542.9755395973152
FDM22,OUT049,876.3205797979801
FDJ03,OUT027,1378.263185276074
FDU14,OUT018,3327.9525829268287
FDB33,OUT010,384.4886739837399
FDP27,OUT046,3087.5075112820473
FDO38,OUT010,130.33349056603782
FDE28,OUT027,5669.16335142857
FDO27,OUT035,1554.0070756410257
DRL23,OUT027,3175.335988157896
FDS28,OUT046,876.3205797979801
FDX24,OUT013,1248.2233455555545
FDZ02,OUT035,1554.0070756410257
FDL46,OUT045,1874.4309598591553
FDS60,OUT027,5669.16335142857
NCO06,OUT017,552.550210778443
FDO16,OUT035,1364.04915399061
FDC60,OUT049,1443.524701863354
FDA48,OUT018,3327.9525829268287
FDZ36,OUT027,5669.16335142857
FDK27,OUT045,2202.2990201117304
FDW23,OUT018,637.5735090128754
FDM14,OUT018,1509.4323129186587
FDM14,OUT013,1722.331611173186
FDW60,OUT018,2736.9684298755183
FDE21,OUT013,1874.4309598591553
NCM42,OUT035,1722.331611173186
FDY59,OUT010,230.00859181286538
DRI49,OUT049,1248.2233455555545
FDT28,OUT019,384.4886739837399
FDQ22,OUT018,637.5735090128754
FDR60,OUT049,1248.2233455555545
FDC50,OUT019,230.00859181286538
FDV24,OUT013,2346.648786938777
DRF48,OUT010,542.9755395973152
FDQ47,OUT046,552.550210778443
DRN36,OUT049,1509.4323129186587
NCY06,OUT035,2054.2157066202094
FDE52,OUT035,1364.04915399061
NCB54,OUT045,2054.2157066202094
NCF31,OUT035,2539.3942358778604
FDJ08,OUT027,5669.16335142857
NCC07,OUT017,1722.331611173186
NCD19,OUT027,1378.263185276074
FDL46,OUT049,1874.4309598591553
FDM20,OUT045,4109.900606217616
NCI06,OUT010,384.4886739837399
DRM11,OUT035,4333.8915159235685
NCH07,OUT018,2346.648786938777
FDS23,OUT013,1936.5082478260867
FDO49,OUT018,754.5960957264964
FDS35,OUT049,1103.1862133333336
DRK39,OUT045,1364.04915399061
DRI39,OUT049,876.3205797979801
FDV04,OUT017,2384.015126168223
NCN14,OUT035,2880.969561363636
FDH08,OUT013,4109.900606217616
FDS20,OUT046,3389.226979354839
FDV40,OUT049,1103.1862133333336
FDZ48,OUT010,230.00859181286538
FDS24,OUT027,2513.079854666667
FDK44,OUT049,2997.4076790419167
FDS48,OUT045,2539.3942358778604
FDK26,OUT010,542.9755395973152
FDD23,OUT045,3087.5075112820473
NCH54,OUT017,2811.181403212851
NCP14,OUT010,230.00859181286538
FDM60,OUT010,130.33349056603782
FDV24,OUT017,2384.015126168223
FDH08,OUT018,3327.9525829268287
FDS12,OUT027,3175.335988157896
FDR39,OUT027,5669.16335142857
FDP12,OUT027,1378.263185276074
DRF60,OUT027,5669.16335142857
FDC09,OUT035,1722.331611173186
FDF50,OUT018,3087.5075112820473
FDG28,OUT035,4109.900606217616
NCE19,OUT017,876.3205797979801
NCM53,OUT010,230.00859181286538
NCN18,OUT049,1509.4323129186587
FDF32,OUT035,3087.5075112820473
FDF11,OUT013,4109.900606217616
DRI59,OUT049,3753.000099363057
NCG54,OUT035,2811.181403212851
FDM44,OUT046,1722.331611173186
FDT57,OUT018,3327.9525829268287
FDV24,OUT046,2384.015126168223
FDI50,OUT019,542.9755395973152
FDS09,OUT035,754.5960957264964
NCC31,OUT027,4117.317712631577
FDQ07,OUT019,542.9755395973152
FDC22,OUT017,3087.5075112820473
FDZ56,OUT046,2811.181403212851
FDZ40,OUT019,130.33349056603782
FDS46,OUT027,3175.335988157896
DRD24,OUT045,2202.2990201117304
FDV45,OUT017,3087.5075112820473
FDL26,OUT045,2539.3942358778604
FDA56,OUT018,1936.5082478260867
FDN27,OUT046,1874.4309598591553
FDM20,OUT049,4109.900606217616
FDO16,OUT017,1364.04915399061
FDL03,OUT035,2880.969561363636
FDE58,OUT046,1874.4309598591553
FDI02,OUT027,3175.335988157896
NCC55,OUT019,130.33349056603782
FDR03,OUT018,3327.9525829268287
FDB14,OUT017,1364.04915399061
FDR45,OUT013,4109.900606217616
NCN07,OUT017,2202.2990201117304
FDM51,OUT019,230.00859181286538
FDT52,OUT027,5669.16335142857
FDL26,OUT046,2539.3942358778604
NCZ42,OUT046,4109.900606217616
DRI47,OUT019,384.4886739837399
FDW40,OUT013,1936.5082478260867
FDN34,OUT046,2811.181403212851
FDS01,OUT035,2736.9684298755183
NCG55,OUT045,1874.4309598591553
FDC11,OUT035,1364.04915399061
FDX35,OUT018,3327.9525829268287
NCB06,OUT046,2811.181403212851
FDR09,OUT019,542.9755395973152
FDC53,OUT017,1554.0070756410257
FDY45,OUT013,4105.140110975608
FDA22,OUT010,384.4886739837399
FDE02,OUT035,1554.0070756410257
FDW21,OUT045,1722.331611173186
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1509.4323129186587
NCW17,OUT017,2202.2990201117304
NCK54,OUT046,1874.4309598591553
FDG17,OUT019,542.9755395973152
FDG35,OUT017,2997.4076790419167
FDD08,OUT010,130.33349056603782
NCO07,OUT017,3753.000099363057
FDJ10,OUT010,286.4177705128203
FDW36,OUT017,1722.331611173186
FDW21,OUT010,230.00859181286538
FDY19,OUT017,1874.4309598591553
DRE03,OUT013,754.5960957264964
NCC55,OUT049,637.5735090128754
FDH52,OUT010,130.33349056603782
FDO09,OUT017,4105.140110975608
FDU43,OUT045,4109.900606217616
FDX09,OUT010,384.4886739837399
FDH40,OUT019,230.00859181286538
FDW58,OUT017,1722.331611173186
FDC47,OUT017,3593.141235125448
NCR41,OUT035,1554.0070756410257
DRG49,OUT035,3593.141235125448
FDC52,OUT027,4117.317712631577
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,637.5735090128754
FDI35,OUT017,3389.226979354839
NCU18,OUT049,2054.2157066202094
FDY33,OUT018,2346.648786938777
FDC15,OUT027,4117.317712631577
FDU01,OUT049,2880.969561363636
NCU42,OUT046,2811.181403212851
NCV29,OUT018,2736.9684298755183
NCY30,OUT017,2880.969561363636
FDQ46,OUT049,1509.4323129186587
FDG58,OUT027,4117.317712631577
FDK33,OUT017,3753.000099363057
NCD07,OUT045,1874.4309598591553
NCX29,OUT027,4117.317712631577
NCT42,OUT013,2346.648786938777
DRN59,OUT035,754.5960957264964
FDI44,OUT035,1364.04915399061
FDA45,OUT049,2736.9684298755183
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1874.4309598591553
FDT09,OUT018,1936.5082478260867
DRH03,OUT027,2513.079854666667
FDA36,OUT018,3087.5075112820473
NCF31,OUT017,2539.3942358778604
FDG14,OUT049,2539.3942358778604
FDG28,OUT027,5669.16335142857
FDU14,OUT049,4105.140110975608
FDY47,OUT019,286.4177705128203
FDI56,OUT049,1443.524701863354
DRD01,OUT013,876.3205797979801
FDM22,OUT046,876.3205797979801
FDH33,OUT013,637.5735090128754
DRZ24,OUT013,1874.4309598591553
NCQ38,OUT046,1722.331611173186
FDO16,OUT027,2513.079854666667
FDU07,OUT027,4117.317712631577
NCB07,OUT013,2880.969561363636
FDU48,OUT045,2054.2157066202094
NCM43,OUT045,2811.181403212851
FDR31,OUT010,384.4886739837399
DRK49,OUT018,637.5735090128754
NCI30,OUT010,542.9755395973152
DRD60,OUT017,3389.226979354839
NCG19,OUT046,3593.141235125448
FDH12,OUT035,1722.331611173186
FDM32,OUT035,1364.04915399061
FDM27,OUT035,2539.3942358778604
NCU53,OUT027,4117.317712631577
NCQ18,OUT046,1554.0070756410257
FDS10,OUT013,2736.9684298755183
FDB33,OUT027,4117.317712631577
FDI12,OUT013,1248.2233455555545
NCW42,OUT013,3753.000099363057
NCC06,OUT018,1936.5082478260867
FDW02,OUT017,2202.2990201117304
NCD43,OUT017,1722.331611173186
FDM57,OUT018,1248.2233455555545
FDA58,OUT017,3593.141235125448
FDK56,OUT046,3389.226979354839
FDP52,OUT045,4109.900606217616
FDW20,OUT018,1936.5082478260867
FDS52,OUT049,1509.4323129186587
NCT29,OUT018,1936.5082478260867
NCL54,OUT013,2736.9684298755183
FDC05,OUT045,3087.5075112820473
FDF34,OUT035,3087.5075112820473
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.00859181286538
FDZ10,OUT045,2054.2157066202094
FDZ40,OUT035,876.3205797979801
FDD51,OUT018,637.5735090128754
NCY30,OUT019,384.4886739837399
FDP58,OUT017,3593.141235125448
FDV49,OUT017,4333.8915159235685
FDY24,OUT019,130.33349056603782
NCO55,OUT017,1722.331611173186
FDR13,OUT017,1874.4309598591553
FDS51,OUT017,876.3205797979801
FDP26,OUT045,1722.331611173186
NCB54,OUT027,3175.335988157896
FDF32,OUT017,3087.5075112820473
FDN31,OUT018,3087.5075112820473
DRM48,OUT017,552.550210778443
FDN20,OUT049,2811.181403212851
DRL01,OUT046,3593.141235125448
FDV56,OUT049,1509.4323129186587
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2539.3942358778604
FDF47,OUT027,5669.16335142857
FDX32,OUT046,2539.3942358778604
FDX57,OUT049,1509.4323129186587
NCA30,OUT045,2880.969561363636
FDO49,OUT013,754.5960957264964
FDL04,OUT019,230.00859181286538
DRM48,OUT035,552.550210778443
FDR16,OUT013,3593.141235125448
NCC19,OUT018,3087.5075112820473
NCE42,OUT045,4109.900606217616
FDY24,OUT017,876.3205797979801
FDH19,OUT049,2736.9684298755183
FDJ46,OUT013,2997.4076790419167
FDN45,OUT010,542.9755395973152
FDY08,OUT035,2054.2157066202094
FDZ37,OUT035,1364.04915399061
NCT30,OUT045,754.5960957264964
DRY23,OUT018,637.5735090128754
NCZ30,OUT018,1936.5082478260867
FDC44,OUT018,1874.4309598591553
FDB45,OUT035,1722.331611173186
FDY04,OUT013,2346.648786938777
FDM27,OUT046,2811.181403212851
FDZ43,OUT017,4109.900606217616
FDT39,OUT019,384.4886739837399
NCC06,OUT019,286.4177705128203
FDL15,OUT027,4117.317712631577
FDL57,OUT017,4333.8915159235685
FDU08,OUT046,1554.0070756410257
FDK40,OUT017,4105.140110975608
FDQ12,OUT010,542.9755395973152
FDS48,OUT017,2539.3942358778604
FDP09,OUT045,3753.000099363057
FDW21,OUT049,1509.4323129186587
FDY25,OUT035,3389.226979354839
DRE13,OUT017,1443.524701863354
FDV43,OUT019,130.33349056603782
FDD22,OUT045,1722.331611173186
FDM46,OUT019,230.00859181286538
NCO30,OUT010,542.9755395973152
FDM25,OUT046,2997.4076790419167
NCN41,OUT049,2054.2157066202094
FDU24,OUT045,1364.04915399061
FDZ50,OUT046,3389.226979354839
FDP45,OUT013,4333.8915159235685
NCM54,OUT045,2054.2157066202094
FDW10,OUT019,384.4886739837399
FDP20,OUT017,2054.2157066202094
FDK32,OUT046,2539.3942358778604
FDN52,OUT049,1248.2233455555545
FDM58,OUT045,1722.331611173186
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.4309598591553
FDD35,OUT046,2202.2990201117304
NCK31,OUT035,754.5960957264964
FDI40,OUT027,2513.079854666667
FDT50,OUT019,230.00859181286538
NCT06,OUT046,2811.181403212851
FDT31,OUT035,2880.969561363636
FDT45,OUT049,876.3205797979801
FDT13,OUT045,3087.5075112820473
FDO50,OUT045,1364.04915399061
NCU18,OUT010,286.4177705128203
NCR54,OUT049,3087.5075112820473
NCO18,OUT018,2736.9684298755183
FDU09,OUT045,876.3205797979801
FDT13,OUT018,3087.5075112820473
FDE09,OUT046,1722.331611173186
NCK53,OUT019,230.00859181286538
FDG45,OUT049,3593.141235125448
DRH15,OUT035,637.5735090128754
FDO21,OUT019,542.9755395973152
FDD14,OUT027,5669.16335142857
FDC09,OUT046,1722.331611173186
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,1874.4309598591553
FDS32,OUT013,1936.5082478260867
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3593.141235125448
DRE15,OUT049,1248.2233455555545
NCL42,OUT045,4109.900606217616
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1248.2233455555545
FDZ59,OUT046,2384.015126168223
FDE45,OUT010,384.4886739837399
FDJ07,OUT013,1874.4309598591553
FDQ45,OUT018,3389.226979354839
FDM33,OUT027,5669.16335142857
FDO15,OUT010,130.33349056603782
FDM46,OUT013,1443.524701863354
FDR03,OUT045,3753.000099363057
FDY49,OUT018,2346.648786938777
FDQ60,OUT045,1874.4309598591553
FDW10,OUT049,2736.9684298755183
FDO51,OUT049,637.5735090128754
FDJ40,OUT018,1509.4323129186587
FDS20,OUT018,3389.226979354839
FDU45,OUT013,1874.4309598591553
FDV02,OUT035,2811.181403212851
FDN09,OUT046,4109.900606217616
NCM55,OUT027,5669.16335142857
FDN23,OUT018,2346.648786938777
FDY31,OUT010,384.4886739837399
FDW03,OUT010,230.00859181286538
FDD14,OUT046,2880.969561363636
FDV23,OUT017,2054.2157066202094
DRI03,OUT045,2736.9684298755183
FDN13,OUT035,1554.0070756410257
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1364.04915399061
FDB57,OUT049,3753.000099363057
FDV12,OUT049,1509.4323129186587
FDQ58,OUT013,2346.648786938777
NCA18,OUT017,1874.4309598591553
FDH52,OUT049,876.3205797979801
FDM24,OUT018,2346.648786938777
NCP43,OUT027,5669.16335142857
NCO18,OUT019,384.4886739837399
FDM32,OUT017,1364.04915399061
NCL07,OUT017,552.550210778443
FDK03,OUT013,4333.8915159235685
FDP59,OUT017,1722.331611173186
FDQ24,OUT049,4105.140110975608
FDQ16,OUT018,1509.4323129186587
FDU44,OUT013,2346.648786938777
FDH28,OUT010,130.33349056603782
FDV28,OUT019,130.33349056603782
FDM22,OUT045,876.3205797979801
FDR56,OUT046,3087.5075112820473
FDV39,OUT049,3087.5075112820473
FDU37,OUT019,130.33349056603782
FDQ11,OUT010,542.9755395973152
FDX02,OUT045,3753.000099363057
NCS42,OUT018,1248.2233455555545
FDY57,OUT027,2513.079854666667
FDB21,OUT049,3593.141235125448
FDE28,OUT017,3593.141235125448
FDQ55,OUT017,1874.4309598591553
FDA48,OUT049,3593.141235125448
FDZ19,OUT045,2997.4076790419167
NCC43,OUT045,4105.140110975608
NCV18,OUT046,1443.524701863354
NCA42,OUT018,2346.648786938777
FDY45,OUT046,4105.140110975608
NCC30,OUT045,2736.9684298755183
FDM57,OUT013,1443.524701863354
FDL09,OUT010,384.4886739837399
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.4309598591553
NCT06,OUT027,4117.317712631577
FDX26,OUT049,3389.226979354839
FDK32,OUT013,2346.648786938777
DRA12,OUT046,2202.2990201117304
FDO46,OUT010,542.9755395973152
FDE52,OUT013,1248.2233455555545
NCH42,OUT045,4109.900606217616
FDV08,OUT035,637.5735090128754
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,230.00859181286538
FDD22,OUT046,1874.4309598591553
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3753.000099363057
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4105.140110975608
FDD28,OUT019,130.33349056603782
NCP41,OUT017,1722.331611173186
FDS08,OUT049,2736.9684298755183
FDX47,OUT045,2384.015126168223
FDC53,OUT019,230.00859181286538
FDQ19,OUT035,4109.900606217616
FDL14,OUT045,2384.015126168223
FDM33,OUT019,542.9755395973152
FDA51,OUT045,1874.4309598591553
FDZ27,OUT018,754.5960957264964
FDT04,OUT046,637.5735090128754
DRC13,OUT049,2202.2990201117304
FDR16,OUT027,5669.16335142857
FDQ03,OUT027,5669.16335142857
FDE38,OUT035,2384.015126168223
DRH23,OUT027,1378.263185276074
FDT11,OUT019,542.9755395973152
FDD09,OUT035,2736.9684298755183
FDR40,OUT045,1364.04915399061
FDX07,OUT017,2880.969561363636
FDR07,OUT035,1554.0070756410257
FDA51,OUT017,1874.4309598591553
FDT59,OUT019,542.9755395973152
FDF20,OUT017,3087.5075112820473
FDR13,OUT045,1874.4309598591553
FDY26,OUT049,3753.000099363057
FDW04,OUT017,2054.2157066202094
FDK52,OUT017,3593.141235125448
FDN60,OUT049,2811.181403212851
FDM09,OUT019,384.4886739837399
FDP46,OUT049,1248.2233455555545
FDB50,OUT019,130.33349056603782
NCQ29,OUT049,4105.140110975608
FDP16,OUT027,5669.16335142857
FDX33,OUT018,2346.648786938777
FDP07,OUT010,542.9755395973152
FDN22,OUT046,4105.140110975608
FDF39,OUT049,4105.140110975608
FDS21,OUT017,876.3205797979801
NCM42,OUT013,1722.331611173186
FDK50,OUT019,384.4886739837399
DRF13,OUT027,4117.317712631577
FDH35,OUT018,2346.648786938777
FDP60,OUT018,1509.4323129186587
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.4886739837399
FDE38,OUT049,2384.015126168223
FDI04,OUT049,3087.5075112820473
NCH54,OUT045,2811.181403212851
FDT56,OUT049,876.3205797979801
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,2880.969561363636
FDP21,OUT049,3087.5075112820473
FDH05,OUT013,3593.141235125448
FDR10,OUT027,4117.317712631577
NCP06,OUT045,2539.3942358778604
FDF33,OUT049,1509.4323129186587
DRK37,OUT013,3087.5075112820473
DRH49,OUT045,1364.04915399061
FDT58,OUT013,2346.648786938777
FDD41,OUT018,1509.4323129186587
FDP40,OUT018,1509.4323129186587
FDM51,OUT027,2513.079854666667
FDO45,OUT010,230.00859181286538
FDW33,OUT010,230.00859181286538
FDY24,OUT045,876.3205797979801
FDB10,OUT010,542.9755395973152
FDM40,OUT035,2054.2157066202094
NCI06,OUT017,3389.226979354839
FDW12,OUT019,384.4886739837399
FDX48,OUT027,4117.317712631577
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1554.0070756410257
DRM37,OUT045,3087.5075112820473
FDA38,OUT045,4109.900606217616
FDR36,OUT046,637.5735090128754
FDZ45,OUT046,3087.5075112820473
FDG05,OUT017,2811.181403212851
FDK28,OUT013,4333.8915159235685
FDV47,OUT045,1364.04915399061
FDN21,OUT045,2811.181403212851
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3389.226979354839
DRY23,OUT013,637.5735090128754
FDA56,OUT017,2202.2990201117304
FDB09,OUT013,1936.5082478260867
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2346.648786938777
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2346.648786938777
FDY03,OUT049,1874.4309598591553
NCG42,OUT017,2202.2990201117304
DRI13,OUT027,5669.16335142857
FDQ32,OUT013,1936.5082478260867
FDW16,OUT035,1443.524701863354
FDU27,OUT046,754.5960957264964
FDR28,OUT010,384.4886739837399
FDQ49,OUT010,384.4886739837399
FDS37,OUT046,1874.4309598591553
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2346.648786938777
FDW45,OUT010,384.4886739837399
NCN30,OUT049,1509.4323129186587
FDN24,OUT049,876.3205797979801
NCL41,OUT027,1378.263185276074
FDR02,OUT019,230.00859181286538
FDD09,OUT010,384.4886739837399
FDS33,OUT010,230.00859181286538
FDU22,OUT045,2054.2157066202094
FDI53,OUT013,2346.648786938777
DRH01,OUT049,2736.9684298755183
FDX32,OUT013,1936.5082478260867
NCP30,OUT018,637.5735090128754
FDB60,OUT045,3087.5075112820473
FDB14,OUT049,1248.2233455555545
NCP02,OUT035,876.3205797979801
FDJ10,OUT017,2054.2157066202094
FDG34,OUT046,1722.331611173186
NCB18,OUT017,1443.524701863354
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1248.2233455555545
FDB35,OUT010,230.00859181286538
DRN11,OUT013,1936.5082478260867
FDF41,OUT019,542.9755395973152
FDH16,OUT045,1364.04915399061
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,876.3205797979801
DRJ37,OUT013,2346.648786938777
DRJ24,OUT027,5669.16335142857
FDY16,OUT035,2880.969561363636
FDQ27,OUT045,1722.331611173186
FDZ33,OUT045,2539.3942358778604
FDF29,OUT045,2202.2990201117304
FDA08,OUT049,2811.181403212851
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,542.9755395973152
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4105.140110975608
DRZ24,OUT018,1936.5082478260867
NCL54,OUT035,2997.4076790419167
FDR12,OUT049,2997.4076790419167
NCC54,OUT046,3593.141235125448
DRN59,OUT013,754.5960957264964
FDX50,OUT019,230.00859181286538
FDV31,OUT027,5669.16335142857
NCA29,OUT027,4117.317712631577
FDW60,OUT049,2736.9684298755183
FDX08,OUT017,3389.226979354839
DRD49,OUT013,3593.141235125448
FDD33,OUT046,3593.141235125448
FDW35,OUT013,637.5735090128754
FDJ36,OUT017,1722.331611173186
FDV51,OUT035,2811.181403212851
FDW36,OUT046,1722.331611173186
FDH35,OUT046,2811.181403212851
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128754
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3593.141235125448
FDP19,OUT018,1936.5082478260867
FDU21,OUT010,130.33349056603782
NCP41,OUT045,1722.331611173186
FDY10,OUT013,1874.4309598591553
FDP12,OUT018,552.550210778443
NCN26,OUT049,1874.4309598591553
FDK44,OUT013,2997.4076790419167
FDC28,OUT049,1509.4323129186587
FDJ41,OUT027,5669.16335142857
NCT29,OUT035,2054.2157066202094
NCH42,OUT019,542.9755395973152
FDU60,OUT018,2346.648786938777
FDS02,OUT045,3087.5075112820473
FDC51,OUT046,2202.2990201117304
FDU03,OUT013,2880.969561363636
FDX39,OUT045,3753.000099363057
NCY05,OUT010,130.33349056603782
NCL06,OUT027,5669.16335142857
FDD32,OUT035,1364.04915399061
NCN41,OUT045,2054.2157066202094
NCX53,OUT049,2202.2990201117304
FDU57,OUT019,384.4886739837399
FDQ23,OUT046,1722.331611173186
FDQ52,OUT045,4333.8915159235685
FDC14,OUT045,637.5735090128754
FDY09,OUT035,2736.9684298755183
FDQ28,OUT045,2539.3942358778604
FDV25,OUT046,3753.000099363057
FDJ07,OUT035,1874.4309598591553
DRB25,OUT049,1509.4323129186587
FDK52,OUT019,542.9755395973152
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3087.5075112820473
FDT36,OUT035,552.550210778443
FDV25,OUT017,3753.000099363057
NCN07,OUT027,3175.335988157896
FDC57,OUT017,2880.969561363636
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,2811.181403212851
NCX41,OUT035,3753.000099363057
NCD06,OUT035,754.5960957264964
FDW08,OUT045,1722.331611173186
NCU29,OUT017,2384.015126168223
NCE06,OUT013,2346.648786938777
FDV52,OUT010,286.4177705128203
FDB02,OUT017,2736.9684298755183
NCR18,OUT045,637.5735090128754
FDK16,OUT049,1509.4323129186587
NCQ29,OUT010,542.9755395973152
FDZ01,OUT019,230.00859181286538
FDW27,OUT035,2384.015126168223
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2736.9684298755183
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1722.331611173186
FDU40,OUT027,5669.16335142857
NCF54,OUT013,2997.4076790419167
FDH46,OUT045,1722.331611173186
NCP14,OUT049,1509.4323129186587
FDH50,OUT049,3389.226979354839
DRF15,OUT010,384.4886739837399
FDV27,OUT027,2513.079854666667
NCJ06,OUT049,2202.2990201117304
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,754.5960957264964
FDQ07,OUT017,3593.141235125448
FDS45,OUT049,1509.4323129186587
NCJ06,OUT045,2202.2990201117304
FDD36,OUT035,1874.4309598591553
FDY25,OUT045,3389.226979354839
FDU52,OUT046,2384.015126168223
DRK47,OUT017,3593.141235125448
NCL30,OUT017,2054.2157066202094
FDN22,OUT035,4105.140110975608
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4333.8915159235685
FDT45,OUT017,876.3205797979801
NCC54,OUT027,5669.16335142857
FDP08,OUT018,2880.969561363636
FDU44,OUT046,2811.181403212851
DRG39,OUT035,876.3205797979801
FDU32,OUT049,2202.2990201117304
FDY27,OUT049,2736.9684298755183
