Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK27,OUT045,1827.8328454545451
FDW23,OUT018,507.04640366972467
FDM14,OUT018,1372.6884907407418
FDM14,OUT013,1649.2997860000012
FDW60,OUT018,3259.562084905661
FDE21,OUT013,1922.1493817142846
NCM42,OUT035,1682.2122382352934
FDY59,OUT010,219.21852093023256
DRI49,OUT049,1202.6567333333326
FDT28,OUT019,346.89728372093043
FDQ22,OUT018,507.04640366972467
FDR60,OUT049,1202.6567333333326
FDC50,OUT019,219.21852093023256
FDV24,OUT013,2503.5013364485985
DRF48,OUT010,482.69954262295084
FDQ47,OUT046,583.8145788617887
DRN36,OUT049,1573.0706258064513
NCY06,OUT035,1987.2510486486485
FDE52,OUT035,1435.9121343749996
NCB54,OUT045,1827.8328454545451
NCF31,OUT035,2286.413267368421
FDJ08,OUT027,5329.314724444446
NCC07,OUT017,1682.2122382352934
NCD19,OUT027,1378.263185276074
FDL46,OUT049,1987.2510486486485
FDM20,OUT045,4340.218358415841
NCI06,OUT010,425.93559145299173
DRM11,OUT035,4433.304032653062
NCH07,OUT018,2232.8470218487396
FDS23,OUT013,2142.743570940171
FDO49,OUT018,713.8586545454543
FDS35,OUT049,1103.1862133333334
DRK39,OUT045,1435.9121343749996
DRI39,OUT049,796.6402682539683
FDV04,OUT017,2503.5013364485985
NCN14,OUT035,3384.108064242422
FDH08,OUT013,3643.519725984254
FDS20,OUT046,3384.108064242422
FDV40,OUT049,1103.1862133333334
FDZ48,OUT010,281.4820818181819
FDS24,OUT027,2517.882088484848
FDK44,OUT049,2552.005235185186
FDS48,OUT045,3053.099877777779
FDK26,OUT010,482.69954262295084
FDD23,OUT045,3391.591252727272
NCH54,OUT017,2644.4778427083347
NCP14,OUT010,219.21852093023256
FDM60,OUT010,92.67548155339804
FDV24,OUT017,2503.5013364485985
FDH08,OUT018,3327.9525829268296
FDS12,OUT027,3242.062071532849
FDR39,OUT027,5329.314724444446
FDP12,OUT027,1378.263185276074
DRF60,OUT027,6280.890879999997
FDC09,OUT035,1682.2122382352934
FDF50,OUT018,2893.8398258992797
FDG28,OUT035,4340.218358415841
NCE19,OUT017,935.0323883040941
NCM53,OUT010,281.4820818181819
NCN18,OUT049,1879.2570116129032
FDF32,OUT035,3130.004904950495
FDF11,OUT013,3945.432567213115
DRI59,OUT049,4340.218358415841
NCG54,OUT035,2644.4778427083347
FDM44,OUT046,1573.0706258064513
FDT57,OUT018,3327.9525829268296
FDV24,OUT046,2503.5013364485985
FDI50,OUT019,584.7577647727275
FDS09,OUT035,713.8586545454543
NCC31,OUT027,4117.31771263158
FDQ07,OUT019,584.7577647727275
FDC22,OUT017,3391.591252727272
FDZ56,OUT046,2644.4778427083347
FDZ40,OUT019,165.91858165137626
FDS46,OUT027,3242.062071532849
DRD24,OUT045,1827.8328454545451
FDV45,OUT017,2939.348476190476
FDL26,OUT045,3053.099877777779
FDA56,OUT018,1752.25244
FDN27,OUT046,1922.1493817142846
FDM20,OUT049,4340.218358415841
FDO16,OUT017,1435.9121343749996
FDL03,OUT035,3130.004904950495
FDE58,OUT046,1922.1493817142846
FDI02,OUT027,3242.062071532849
NCC55,OUT019,92.67548155339804
FDR03,OUT018,3327.9525829268296
FDB14,OUT017,1284.7897668711655
FDR45,OUT013,3945.432567213115
NCN07,OUT017,2243.6695967213113
FDM51,OUT019,219.21852093023256
FDT52,OUT027,6280.890879999997
FDL26,OUT046,3053.099877777779
NCZ42,OUT046,3945.432567213115
DRI47,OUT019,346.89728372093043
FDW40,OUT013,2309.2007980000008
FDN34,OUT046,3053.099877777779
FDS01,OUT035,2778.5893175257734
NCG55,OUT045,1827.8328454545451
FDC11,OUT035,1284.7897668711655
FDX35,OUT018,3327.9525829268296
NCB06,OUT046,2644.4778427083347
FDR09,OUT019,584.7577647727275
FDC53,OUT017,1573.0706258064513
FDY45,OUT013,4433.304032653062
FDA22,OUT010,425.93559145299173
FDE02,OUT035,1573.0706258064513
FDW21,OUT045,1461.8437959999992
FDV34,OUT046,1103.1862133333334
FDS59,OUT049,1879.2570116129032
NCW17,OUT017,2243.6695967213113
NCK54,OUT046,1922.1493817142846
FDG17,OUT019,584.7577647727275
FDG35,OUT017,3259.562084905661
FDD08,OUT010,92.67548155339804
NCO07,OUT017,3643.519725984254
FDJ10,OUT010,281.4820818181819
FDW36,OUT017,1573.0706258064513
FDW21,OUT010,219.21852093023256
FDY19,OUT017,1922.1493817142846
DRE03,OUT013,798.217603539823
NCC55,OUT049,677.1027476190471
FDH52,OUT010,165.91858165137626
FDO09,OUT017,4034.3003068965527
FDU43,OUT045,4340.218358415841
FDX09,OUT010,425.93559145299173
FDH40,OUT019,219.21852093023256
FDW58,OUT017,1573.0706258064513
FDC47,OUT017,3737.29577518248
NCR41,OUT035,1461.8437959999992
DRG49,OUT035,3737.29577518248
FDC52,OUT027,4117.31771263158
FDY13,OUT046,1103.1862133333334
FDY35,OUT013,507.04640366972467
FDI35,OUT017,3384.108064242422
NCU18,OUT049,2309.2007980000008
FDY33,OUT018,2232.8470218487396
FDC15,OUT027,4117.31771263158
FDU01,OUT049,2752.9709346534646
NCU42,OUT046,2649.1102324324324
NCV29,OUT018,3259.562084905661
NCY30,OUT017,3384.108064242422
FDQ46,OUT049,1649.2997860000012
FDG58,OUT027,4117.31771263158
FDK33,OUT017,3643.519725984254
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.31771263158
NCT42,OUT013,2649.1102324324324
DRN59,OUT035,798.217603539823
FDI44,OUT035,1284.7897668711655
FDA45,OUT049,2552.005235185186
FDP31,OUT045,1103.1862133333334
FDY01,OUT046,1922.1493817142846
FDT09,OUT018,1752.25244
DRH03,OUT027,2517.882088484848
FDA36,OUT018,2752.9709346534646
NCF31,OUT017,2286.413267368421
FDG14,OUT049,2286.413267368421
FDG28,OUT027,6280.890879999997
FDU14,OUT049,4433.304032653062
FDY47,OUT019,281.4820818181819
FDI56,OUT049,1458.4550080536915
DRD01,OUT013,796.6402682539683
FDM22,OUT046,935.0323883040941
FDH33,OUT013,507.04640366972467
DRZ24,OUT013,1922.1493817142846
NCQ38,OUT046,1682.2122382352934
FDO16,OUT027,2517.882088484848
FDU07,OUT027,4117.31771263158
NCB07,OUT013,2893.8398258992797
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2644.4778427083347
FDR31,OUT010,346.89728372093043
DRK49,OUT018,507.04640366972467
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3384.108064242422
NCG19,OUT046,3454.062559154928
FDH12,OUT035,1573.0706258064513
FDM32,OUT035,1284.7897668711655
FDM27,OUT035,3053.099877777779
NCU53,OUT027,4117.31771263158
NCQ18,OUT046,1879.2570116129032
FDS10,OUT013,2552.005235185186
FDB33,OUT027,4117.31771263158
FDI12,OUT013,1435.9121343749996
NCW42,OUT013,4340.218358415841
NCC06,OUT018,1752.25244
FDW02,OUT017,1987.2510486486485
NCD43,OUT017,1682.2122382352934
FDM57,OUT018,1202.6567333333326
FDA58,OUT017,3737.29577518248
FDK56,OUT046,3384.108064242422
FDP52,OUT045,4340.218358415841
FDW20,OUT018,1752.25244
FDS52,OUT049,1573.0706258064513
NCT29,OUT018,1752.25244
NCL54,OUT013,2552.005235185186
FDC05,OUT045,3130.004904950495
FDF34,OUT035,2752.9709346534646
FDP03,OUT027,3242.062071532849
FDD32,OUT010,219.21852093023256
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,935.0323883040941
FDD51,OUT018,507.04640366972467
NCY30,OUT019,425.93559145299173
FDP58,OUT017,3737.29577518248
FDV49,OUT017,4433.304032653062
FDY24,OUT019,165.91858165137626
NCO55,OUT017,1879.2570116129032
FDR13,OUT017,1922.1493817142846
FDS51,OUT017,935.0323883040941
FDP26,OUT045,1461.8437959999992
NCB54,OUT027,3242.062071532849
FDF32,OUT017,3130.004904950495
FDN31,OUT018,2893.8398258992797
DRM48,OUT017,583.8145788617887
FDN20,OUT049,2453.7477006993017
DRL01,OUT046,3454.062559154928
FDV56,OUT049,1682.2122382352934
DRH13,OUT027,2517.882088484848
FDA03,OUT017,2453.7477006993017
FDF47,OUT027,5329.314724444446
FDX32,OUT046,3053.099877777779
FDX57,OUT049,1879.2570116129032
NCA30,OUT045,2939.348476190476
FDO49,OUT013,713.8586545454543
FDL04,OUT019,219.21852093023256
DRM48,OUT035,583.8145788617887
FDR16,OUT013,3454.062559154928
NCC19,OUT018,2893.8398258992797
NCE42,OUT045,3945.432567213115
FDY24,OUT017,935.0323883040941
FDH19,OUT049,2778.5893175257734
FDJ46,OUT013,2552.005235185186
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2142.743570940171
FDZ37,OUT035,1435.9121343749996
NCT30,OUT045,798.217603539823
DRY23,OUT018,507.04640366972467
NCZ30,OUT018,1752.25244
FDC44,OUT018,1752.25244
FDB45,OUT035,1573.0706258064513
FDY04,OUT013,2644.4778427083347
FDM27,OUT046,3053.099877777779
FDZ43,OUT017,4340.218358415841
FDT39,OUT019,346.89728372093043
NCC06,OUT019,281.4820818181819
FDL15,OUT027,4117.31771263158
FDL57,OUT017,4034.3003068965527
FDU08,OUT046,1573.0706258064513
FDK40,OUT017,4433.304032653062
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,3053.099877777779
FDP09,OUT045,3643.519725984254
FDW21,OUT049,1461.8437959999992
FDY25,OUT035,3384.108064242422
DRE13,OUT017,1458.4550080536915
FDV43,OUT019,92.67548155339804
FDD22,OUT045,1649.2997860000012
FDM46,OUT019,219.21852093023256
NCO30,OUT010,482.69954262295084
FDM25,OUT046,2778.5893175257734
NCN41,OUT049,1987.2510486486485
FDU24,OUT045,1435.9121343749996
FDZ50,OUT046,3384.108064242422
FDP45,OUT013,4034.3003068965527
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.93559145299173
FDP20,OUT017,1987.2510486486485
FDK32,OUT046,3053.099877777779
FDN52,OUT049,1202.6567333333326
FDM58,OUT045,1879.2570116129032
FDZ46,OUT027,3242.062071532849
NCA18,OUT018,1752.25244
FDD35,OUT046,2243.6695967213113
NCK31,OUT035,713.8586545454543
FDI40,OUT027,2517.882088484848
FDT50,OUT019,219.21852093023256
NCT06,OUT046,3053.099877777779
FDT31,OUT035,2752.9709346534646
FDT45,OUT049,796.6402682539683
FDT13,OUT045,2939.348476190476
FDO50,OUT045,1284.7897668711655
NCU18,OUT010,281.4820818181819
NCR54,OUT049,3130.004904950495
NCO18,OUT018,2778.5893175257734
FDU09,OUT045,935.0323883040941
FDT13,OUT018,2893.8398258992797
FDE09,OUT046,1649.2997860000012
NCK53,OUT019,219.21852093023256
FDG45,OUT049,3454.062559154928
DRH15,OUT035,677.1027476190471
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.314724444446
FDC09,OUT046,1682.2122382352934
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333334
FDG12,OUT035,2243.6695967213113
FDS32,OUT013,2309.2007980000008
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3737.29577518248
DRE15,OUT049,1202.6567333333326
NCL42,OUT045,4340.218358415841
FDP31,OUT013,1103.1862133333334
FDN33,OUT018,1202.6567333333326
FDZ59,OUT046,2503.5013364485985
FDE45,OUT010,425.93559145299173
FDJ07,OUT013,1922.1493817142846
FDQ45,OUT018,2752.9709346534646
FDM33,OUT027,5329.314724444446
FDO15,OUT010,165.91858165137626
FDM46,OUT013,1458.4550080536915
FDR03,OUT045,3945.432567213115
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,3259.562084905661
FDO51,OUT049,677.1027476190471
FDJ40,OUT018,1372.6884907407418
FDS20,OUT018,3384.108064242422
FDU45,OUT013,1922.1493817142846
FDV02,OUT035,2644.4778427083347
FDN09,OUT046,3945.432567213115
NCM55,OUT027,5329.314724444446
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.89728372093043
FDW03,OUT010,219.21852093023256
FDD14,OUT046,3384.108064242422
FDV23,OUT017,2142.743570940171
DRI03,OUT045,2552.005235185186
FDN13,OUT035,1573.0706258064513
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1435.9121343749996
FDB57,OUT049,3643.519725984254
FDV12,OUT049,1879.2570116129032
FDQ58,OUT013,2649.1102324324324
NCA18,OUT017,1922.1493817142846
FDH52,OUT049,796.6402682539683
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444446
NCO18,OUT019,425.93559145299173
FDM32,OUT017,1284.7897668711655
NCL07,OUT017,583.8145788617887
FDK03,OUT013,4034.3003068965527
FDP59,OUT017,1879.2570116129032
FDQ24,OUT049,4433.304032653062
FDQ16,OUT018,1372.6884907407418
FDU44,OUT013,2644.4778427083347
FDH28,OUT010,92.67548155339804
FDV28,OUT019,92.67548155339804
FDM22,OUT045,935.0323883040941
FDR56,OUT046,3130.004904950495
FDV39,OUT049,2752.9709346534646
FDU37,OUT019,165.91858165137626
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,4340.218358415841
NCS42,OUT018,1202.6567333333326
FDY57,OUT027,2517.882088484848
FDB21,OUT049,3454.062559154928
FDE28,OUT017,3737.29577518248
FDQ55,OUT017,1922.1493817142846
FDA48,OUT049,3454.062559154928
FDZ19,OUT045,2778.5893175257734
NCC43,OUT045,4034.3003068965527
NCV18,OUT046,1458.4550080536915
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4433.304032653062
NCC30,OUT045,2778.5893175257734
FDM57,OUT013,1458.4550080536915
FDL09,OUT010,425.93559145299173
FDB09,OUT027,3242.062071532849
FDT44,OUT035,2142.743570940171
NCT06,OUT027,4117.31771263158
FDX26,OUT049,3384.108064242422
FDK32,OUT013,3053.099877777779
DRA12,OUT046,2309.2007980000008
FDO46,OUT010,482.69954262295084
FDE52,OUT013,1435.9121343749996
NCH42,OUT045,3643.519725984254
FDV08,OUT035,677.1027476190471
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,281.4820818181819
FDD22,OUT046,1922.1493817142846
FDS07,OUT027,3242.062071532849
DRI13,OUT045,3945.432567213115
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4433.304032653062
FDD28,OUT019,165.91858165137626
NCP41,OUT017,1682.2122382352934
FDS08,OUT049,2778.5893175257734
FDX47,OUT045,2286.413267368421
FDC53,OUT019,219.21852093023256
FDQ19,OUT035,3945.432567213115
FDL14,OUT045,2286.413267368421
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.8586545454543
FDT04,OUT046,677.1027476190471
DRC13,OUT049,2243.6695967213113
FDR16,OUT027,5329.314724444446
FDQ03,OUT027,6280.890879999997
FDE38,OUT035,2286.413267368421
DRH23,OUT027,1378.263185276074
FDT11,OUT019,482.69954262295084
FDD09,OUT035,2552.005235185186
FDR40,OUT045,1435.9121343749996
FDX07,OUT017,3384.108064242422
FDR07,OUT035,1573.0706258064513
FDA51,OUT017,1922.1493817142846
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3130.004904950495
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,3945.432567213115
FDW04,OUT017,1987.2510486486485
FDK52,OUT017,3737.29577518248
FDN60,OUT049,2644.4778427083347
FDM09,OUT019,425.93559145299173
FDP46,OUT049,1202.6567333333326
FDB50,OUT019,165.91858165137626
NCQ29,OUT049,4034.3003068965527
FDP16,OUT027,6280.890879999997
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.69954262295084
FDN22,OUT046,4034.3003068965527
FDF39,OUT049,4034.3003068965527
FDS21,OUT017,935.0323883040941
NCM42,OUT013,1682.2122382352934
FDK50,OUT019,425.93559145299173
DRF13,OUT027,4117.31771263158
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407418
DRJ49,OUT027,3242.062071532849
NCT42,OUT019,346.89728372093043
FDE38,OUT049,2286.413267368421
FDI04,OUT049,3130.004904950495
NCH54,OUT045,2644.4778427083347
FDT56,OUT049,796.6402682539683
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2893.8398258992797
FDP21,OUT049,3391.591252727272
FDH05,OUT013,3454.062559154928
FDR10,OUT027,4117.31771263158
NCP06,OUT045,2453.7477006993017
FDF33,OUT049,1649.2997860000012
DRK37,OUT013,2893.8398258992797
DRH49,OUT045,1284.7897668711655
FDT58,OUT013,2286.413267368421
FDD41,OUT018,1372.6884907407418
FDP40,OUT018,1372.6884907407418
FDM51,OUT027,2517.882088484848
FDO45,OUT010,219.21852093023256
FDW33,OUT010,219.21852093023256
FDY24,OUT045,935.0323883040941
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.2007980000008
NCI06,OUT017,3384.108064242422
FDW12,OUT019,346.89728372093043
FDX48,OUT027,4117.31771263158
NCW05,OUT027,2517.882088484848
FDX27,OUT017,1461.8437959999992
DRM37,OUT045,3130.004904950495
FDA38,OUT045,3643.519725984254
FDR36,OUT046,677.1027476190471
FDZ45,OUT046,3130.004904950495
FDG05,OUT017,2286.413267368421
FDK28,OUT013,4433.304032653062
FDV47,OUT045,1284.7897668711655
FDN21,OUT045,2453.7477006993017
FDP20,OUT027,3242.062071532849
FDI35,OUT045,3384.108064242422
DRY23,OUT013,507.04640366972467
FDA56,OUT017,2243.6695967213113
FDB09,OUT013,1987.2510486486485
NCO26,OUT027,3242.062071532849
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.062071532849
FDZ44,OUT027,3242.062071532849
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.1493817142846
NCG42,OUT017,1987.2510486486485
DRI13,OUT027,5329.314724444446
FDQ32,OUT013,1987.2510486486485
FDW16,OUT035,1458.4550080536915
FDU27,OUT046,798.217603539823
FDR28,OUT010,425.93559145299173
FDQ49,OUT010,346.89728372093043
FDS37,OUT046,1922.1493817142846
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2453.7477006993017
FDW45,OUT010,346.89728372093043
NCN30,OUT049,1682.2122382352934
FDN24,OUT049,796.6402682539683
NCL41,OUT027,1378.263185276074
FDR02,OUT019,281.4820818181819
FDD09,OUT010,425.93559145299173
FDS33,OUT010,219.21852093023256
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2503.5013364485985
DRH01,OUT049,2778.5893175257734
FDX32,OUT013,2309.2007980000008
NCP30,OUT018,507.04640366972467
FDB60,OUT045,3391.591252727272
FDB14,OUT049,1202.6567333333326
NCP02,OUT035,935.0323883040941
FDJ10,OUT017,2309.2007980000008
FDG34,OUT046,1682.2122382352934
NCB18,OUT017,1458.4550080536915
FDM16,OUT049,1103.1862133333334
FDW25,OUT018,1202.6567333333326
FDB35,OUT010,219.21852093023256
DRN11,OUT013,2309.2007980000008
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1435.9121343749996
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,796.6402682539683
DRJ37,OUT013,2286.413267368421
DRJ24,OUT027,5329.314724444446
FDY16,OUT035,3384.108064242422
FDQ27,OUT045,1879.2570116129032
FDZ33,OUT045,2503.5013364485985
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2286.413267368421
FDG31,OUT046,1103.1862133333334
FDE34,OUT019,482.69954262295084
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4034.3003068965527
DRZ24,OUT018,1752.25244
NCL54,OUT035,2552.005235185186
FDR12,OUT049,2778.5893175257734
NCC54,OUT046,3454.062559154928
DRN59,OUT013,798.217603539823
FDX50,OUT019,281.4820818181819
FDV31,OUT027,5329.314724444446
NCA29,OUT027,4117.31771263158
FDW60,OUT049,3259.562084905661
FDX08,OUT017,3384.108064242422
DRD49,OUT013,3454.062559154928
FDD33,OUT046,3454.062559154928
FDW35,OUT013,507.04640366972467
FDJ36,OUT017,1879.2570116129032
FDV51,OUT035,2644.4778427083347
FDW36,OUT046,1649.2997860000012
FDH35,OUT046,2453.7477006993017
NCS30,OUT027,3242.062071532849
FDN49,OUT017,677.1027476190471
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3454.062559154928
FDP19,OUT018,1752.25244
FDU21,OUT010,92.67548155339804
NCP41,OUT045,1682.2122382352934
FDY10,OUT013,1922.1493817142846
FDP12,OUT018,507.04640366972467
NCN26,OUT049,1922.1493817142846
FDK44,OUT013,3259.562084905661
FDC28,OUT049,1461.8437959999992
FDJ41,OUT027,6280.890879999997
NCT29,OUT035,1987.2510486486485
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3391.591252727272
FDC51,OUT046,2243.6695967213113
FDU03,OUT013,3384.108064242422
FDX39,OUT045,4340.218358415841
NCY05,OUT010,92.67548155339804
NCL06,OUT027,6280.890879999997
FDD32,OUT035,1284.7897668711655
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2309.2007980000008
FDU57,OUT019,346.89728372093043
FDQ23,OUT046,1573.0706258064513
FDQ52,OUT045,4433.304032653062
FDC14,OUT045,677.1027476190471
FDY09,OUT035,2778.5893175257734
FDQ28,OUT045,2644.4778427083347
FDV25,OUT046,4340.218358415841
FDJ07,OUT035,1922.1493817142846
DRB25,OUT049,1573.0706258064513
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3391.591252727272
FDT36,OUT035,583.8145788617887
FDV25,OUT017,4340.218358415841
NCN07,OUT027,3242.062071532849
FDC57,OUT017,2939.348476190476
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,3053.099877777779
NCX41,OUT035,3945.432567213115
NCD06,OUT035,798.217603539823
FDW08,OUT045,1461.8437959999992
NCU29,OUT017,2649.1102324324324
NCE06,OUT013,2503.5013364485985
FDV52,OUT010,281.4820818181819
FDB02,OUT017,3259.562084905661
NCR18,OUT045,677.1027476190471
FDK16,OUT049,1573.0706258064513
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.21852093023256
FDW27,OUT035,2503.5013364485985
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2552.005235185186
DRH59,OUT045,1103.1862133333334
FDS52,OUT013,1573.0706258064513
FDU40,OUT027,5329.314724444446
NCF54,OUT013,2778.5893175257734
FDH46,OUT045,1682.2122382352934
NCP14,OUT049,1879.2570116129032
FDH50,OUT049,3384.108064242422
DRF15,OUT010,346.89728372093043
FDV27,OUT027,2517.882088484848
NCJ06,OUT049,2243.6695967213113
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,798.217603539823
FDQ07,OUT017,3737.29577518248
FDS45,OUT049,1682.2122382352934
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.1493817142846
FDY25,OUT045,3384.108064242422
FDU52,OUT046,2286.413267368421
DRK47,OUT017,3737.29577518248
NCL30,OUT017,1987.2510486486485
FDN22,OUT035,4034.3003068965527
NCF30,OUT027,3242.062071532849
FDK03,OUT035,4034.3003068965527
FDT45,OUT017,935.0323883040941
NCC54,OUT027,6280.890879999997
FDP08,OUT018,2893.8398258992797
FDU44,OUT046,2644.4778427083347
DRG39,OUT035,935.0323883040941
